"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","WT","KO","log2fold_KO_WT","countData.10_S2_Diff_S10","countData.11_F8P_Diff_S11","countData.12_S3_Diff_S12","countData.7_C1P_Diff_S7","countData.8_S1_Diff_S8","countData.9_F6_Diff_S9"
"Greb1:XR_004937504.1-5","Greb1","XR_004937504.1-5",187.718427198033,0.00476036093187354,15.3231766431257,9.05981449112374e-05,0.0507960982847563,20.6338143653674,17.2373739696698,-0.530329750546262,164,183,290,182,206,127
"Greb1:XR_004937504.1-34","Greb1","XR_004937504.1-34",1880.05427407244,0.00193296307928536,19.3153422257488,1.10812371039316e-05,0.0119143615086838,52.6119797540993,57.621278291347,0.309779900706779,1197,2422,2234,1937,1537,2113
"Greb1:XR_381191.4-17","Greb1","XR_381191.4-17",55.1239779477993,0.0115475361478295,15.6288656288795,7.70690895541659e-05,0.045315834205649,11.8959151567113,8.60827293223542,-0.939328195653803,63,49,100,43,52,29
"Greb1:XM_006515107.4-17","Greb1","XM_006515107.4-17",55.6427647016053,0.0113163350530782,15.8749035223416,6.76701377578819e-05,0.0422829572481919,11.9517162199378,8.64411192856286,-0.940906602478139,64,49,101,43,52,30
"Greb1:XM_006515106.4-17","Greb1","XM_006515106.4-17",55.2541006833221,0.0117065205851133,15.7019684855126,7.41469638231065e-05,0.0440494434094805,11.920740624274,8.60852659606761,-0.94531049273093,63,49,101,43,52,29
"Arl4a:NM_001039515.1-1","Arl4a","NM_001039515.1-1",135.066440747022,0.00333422849878216,25.2540643264362,5.02535612273652e-07,0.00104763142240132,17.8167912587107,14.3040206415731,-0.643636165871118,130,111,191,116,155,117
"Trim9:XM_030247009.2-10","Trim9","XM_030247009.2-10",1235.11529596067,0.000570822252190813,23.8896981877735,1.02016228399385e-06,0.00190194743346613,47.6513525414304,44.7536820635214,-0.204229859951651,943,980,1524,1796,1119,1297
"Trim9:XM_036157695.1-10","Trim9","XM_036157695.1-10",1238.54608001603,0.000584258122218888,23.0305169101934,1.59450181089055e-06,0.0029019426767157,47.6878051879627,44.8222224721926,-0.201788476014409,946,987,1526,1800,1120,1300
"Timm9:XM_011244122.4-3","Timm9","XM_011244122.4-3",98.5636060263009,0.00557848998414279,16.1463294531039,5.86320837159733e-05,0.038415071169749,12.0544510477629,15.20929286887,0.678406005960458,69,122,85,118,73,127
"Gm20498:NM_001309848.1-1","Gm20498","NM_001309848.1-1",963.825128387936,0.00180390885759063,25.1146266473836,5.40215456080383e-07,0.00110607185291544,43.6986410577651,38.8543952646735,-0.373858867487545,749,941,1242,972,1070,911
"Gm20498:NM_001309848.1-4","Gm20498","NM_001309848.1-4",840.602246355891,0.00117227197887074,28.035841441762,1.1908922277447e-07,0.000337148940861116,36.7662118755525,40.2429584798731,0.284097952844339,520,993,948,1134,637,939
"Gm20498:NM_001309847.1-6","Gm20498","NM_001309847.1-6",449.122125736129,0.00312891022287966,29.8579387331989,4.64889428775531e-08,0.000159114304849388,26.0400992346541,30.9606017434369,0.524092562295627,258,540,448,575,306,617
"Med6:NM_001347386.1-2","Med6","NM_001347386.1-2",35.0142023371247,0.014645800943618,17.3174581001749,3.16267857780452e-05,0.0247053155160212,6.32304877383189,9.61072982893523,1.21270631059641,15,40,27,58,16,60
"Wars:NM_011710.3-1","Wars","NM_011710.3-1",111.698328830746,0.00408531364424211,17.5390937353747,2.81460560324114e-05,0.0227265527645368,13.1571638408849,16.3776764872171,0.640200552346178,59,104,127,174,105,129
"Wars:NM_001164488.1-1","Wars","NM_001164488.1-1",103.492428722578,0.00427480931752425,13.4820066336024,0.000240862077954588,0.0942824183318571,12.8213708986426,15.6154263217964,0.575891296092204,56,97,118,154,102,118
"Ppp2r5c:NR_164198.1-2","Ppp2r5c","NR_164198.1-2",221.143837737917,0.00402164301343247,17.3763833857689,3.06612191176524e-05,0.0241618835848233,22.3574285908274,18.7915948654567,-0.514314730632353,203,125,307,279,258,196
"Ppp2r5c:XM_030246740.1-1","Ppp2r5c","XM_030246740.1-1",188.531770792722,0.00337983096920893,19.9766489279587,7.83936930667886e-06,0.0091253442229968,20.8085549174876,17.3010930954701,-0.5444614863697,166,104,275,235,224,167
"Ppp2r5c:NM_001364213.1-1","Ppp2r5c","NM_001364213.1-1",186.770896021574,0.00380102050558428,18.5331466363155,1.66975079667775e-05,0.0158223377558246,20.7048018062551,17.2269951979634,-0.542268602698394,164,102,270,234,224,166
"Klc1:XR_003949989.1-16","Klc1","XR_003949989.1-16",536.935688781225,0.00077009080612962,24.2435923440462,8.4889023783919e-07,0.00163583288891035,33.2827547345395,29.9214404279238,-0.325855131742804,452,359,727,751,569,479
"Tmem179:NM_178915.3-1","Tmem179","NM_178915.3-1",1849.26829919974,0.00773247866511072,13.8333269787629,0.000199761362840681,0.0845890872474373,50.6674621843279,59.5676155119544,0.551070764398407,1342,1263,2089,3020,2081,1748
"Brf1:XR_872720.4-14","Brf1","XR_872720.4-14",508.463033088154,0.000966427448337743,13.981360733914,0.000184631941993173,0.0817605610272856,31.7699927625366,29.663480776276,-0.209330857080623,421,413,731,625,526,431
"Brf1:XR_872720.4-15","Brf1","XR_872720.4-15",1061.4792950639,0.000593456966867428,15.3165221241665,9.09178405327923e-05,0.0508510134624824,44.106229032561,42.1892829403519,-0.142596367229615,863,932,1470,1322,1088,883
"Tmem170b:NM_001163572.2-3","Tmem170b","NM_001163572.2-3",1309.87078531929,0.00109479749656089,19.6670841666688,9.21754997879129e-06,0.0103614298575319,46.3249669950658,47.4487162587944,0.0782853139851021,1035,1590,1535,1005,791,1878
"Gm32834:XR_873398.1-2","Gm32834","XR_873398.1-2",11.5160349144085,0.046281930894562,13.3925220686027,0.000252629466800263,0.0975285838531466,5.53734975806876,2.84970406446135,-1.91877130629059,14,2,32,2,16,6
"Gm32834:XR_873397.4-2","Gm32834","XR_873397.4-2",11.5160349144085,0.046281930894562,13.3925220686027,0.000252629466800263,0.0975285838531466,5.53734975806876,2.84970406446135,-1.91877130629059,14,2,32,2,16,6
"Gm32965:XR_004938132.1-7","Gm32965","XR_004938132.1-7",9.14241197179303,0.0569216157920872,17.8217863311707,2.42589622979927e-05,0.0202703988511885,5.72663035206051,3.11457889613501,-1.75935200240435,7,6,11,15,6,12
"Ubqln1:NM_026842.4-8","Ubqln1","NM_026842.4-8",2361.52447215499,0.000716378208459428,15.0036318543181,0.000107304465676226,0.057000746270458,59.2509185067866,62.6576489171264,0.19665199043763,1821,1962,2963,3382,2416,2101
"Aopep:NM_001289926.1-2","Aopep","NM_001289926.1-2",96.3695876491925,0.0106646103884749,20.6001848740669,5.65906491740914e-06,0.00762809664851863,11.6526224128959,15.974071025961,0.920746813908858,63,93,120,122,84,113
"Gm31714:XM_030247507.1-4","Gm31714","XM_030247507.1-4",36.7345002361238,0.0528833621347042,20.8576257861958,4.94718679746094e-06,0.00683415113040092,7.36356110669738,8.91703218213587,0.554567382218638,19,75,17,11,33,55
"Ice1:XR_382437.5-14","Ice1","XR_382437.5-14",470.003319122541,0.0010879933019377,17.3956117491218,3.03525927286694e-05,0.0240842046857009,30.8953305629041,28.0176187570245,-0.297027063021243,404,467,656,414,432,482
"Ice1:NM_144837.3-14","Ice1","NM_144837.3-14",540.554299069701,0.00130011625891308,15.4927297998445,8.28231966280417e-05,0.0477203119546633,32.9522276441142,30.0496074872611,-0.282127131748377,457,542,747,500,507,536
"Vcan:XR_004937935.1-7","Vcan","XR_004937935.1-7",677.160963757045,0.00339754280152123,27.1573340517248,1.87552352815974e-07,0.000487594784609007,31.7823936906763,38.34212750092,0.581702673858523,487,851,897,449,497,892
"Homer1:NM_147176.4-10","Homer1","NM_147176.4-10",1312.66649668742,0.000467605734028831,26.1625973870562,3.13842945507915e-07,0.000705580479334244,48.6408867203652,45.5255386070257,-0.216389644275395,1256,1355,1881,952,1040,1414
"Homer1:NM_011982.4-5","Homer1","NM_011982.4-5",542.028744832348,0.00072238280636041,16.250090251046,5.55069503522239e-05,0.0374030254642484,30.0093090290161,32.5761281283258,0.250927076906125,439,647,638,457,378,693
"Hmgcr:NM_001360166.1-1","Hmgcr","NM_001360166.1-1",760.708227260875,0.000587982106468771,15.8208823126397,6.96297827895543e-05,0.0427713160202416,35.7355140104842,38.3664173685352,0.222022273593005,554,671,920,1070,666,824
"LOC118568080:XM_036158283.1-1","LOC118568080","XM_036158283.1-1",300.322040996101,0.00116980732349278,16.1231135830991,5.93551977654396e-05,0.0387780527942437,25.0446541480354,22.2372509934984,-0.354772679447434,280,277,427,251,338,249
"LOC118568080:XM_036158288.1-1","LOC118568080","XM_036158288.1-1",544.89431926343,0.00181735079585728,14.6058039652088,0.000132505814829246,0.0653455987814695,29.9464087026939,33.1499795474581,0.311009180167167,418,617,589,537,505,621
"Bdp1:XR_382739.3-31","Bdp1","XR_382739.3-31",400.947454272955,0.00187427260990613,17.3884531984612,3.0467125137369e-05,0.0240917216137962,25.2637043190206,29.1068363842947,0.426998767239498,344,472,466,248,314,537
"Bdp1:XR_382739.3-32","Bdp1","XR_382739.3-32",374.782418121416,0.00288948213005697,17.8178939362975,2.43086382288059e-05,0.0202703988511885,24.0774593075427,28.6014046599802,0.517819694704897,311,459,397,224,305,520
"Naip5:XM_011244631.3-10","Naip5","XM_011244631.3-10",742.298299939621,0.00675958262931585,31.7412113123135,1.76144546251718e-08,7.48014125338129e-05,39.7108483233359,33.4307276204992,-0.536904873184241,647,700,1064,483,825,765
"Naip6:NM_010871.2-1","Naip6","NM_010871.2-1",114.119986811907,0.00318956905440668,13.7568948669058,0.000208055738998486,0.0861817023011397,13.4679944081829,15.708128129934,0.449749784563194,61,152,121,115,77,166
"Naip6:NM_010871.2-10","Naip6","NM_010871.2-10",165.084433722462,0.0121369948984057,18.4128841832436,1.7785134979918e-05,0.0167148197256347,20.4622576319473,15.1690777546421,-0.880370420654902,132,139,244,120,231,142
"Erbin:NM_001289475.1-22","Erbin","NM_001289475.1-22",322.433790721251,0.00754128410829216,18.7123886747842,1.51991781924449e-05,0.0150233394240461,20.6499977567096,26.7913437487238,0.776980958885583,191,445,199,167,185,690
"Pde4d:XM_006517644.3-1","Pde4d","XM_006517644.3-1",227.024620800328,0.014565947146337,32.6953585716803,1.07794316829772e-08,4.7536464534877e-05,24.9855372617261,16.5423064196763,-1.22087732769355,228,132,320,212,343,152
"Slc38a9:XR_003950453.2-3","Slc38a9","XR_003950453.2-3",366.229911969612,0.00143931204595957,16.0212494884861,6.26355254610499e-05,0.0404138832883173,24.4328849183204,27.5053767471402,0.355853937437393,250,493,412,323,280,446
"LOC115488283:XR_004938483.1-5","LOC115488283","XR_004938483.1-5",78.0984513205205,0.00434098924161399,22.9351554862078,1.67559165490594e-06,0.00291702841476016,14.0515399698597,10.6377340568254,-0.810556178473026,66,70,132,51,73,85
"Gm3383:NM_001291093.1-1","Gm3383","NM_001291093.1-1",4.60679945990503,0.0822304444878946,13.7776859255681,0.000205765738490545,0.0856358912662393,0.889045484921866,3.74602117165,4.15123741317486,0,6,0,8,1,13
"D830030K20Rik:XM_036158671.1-2","D830030K20Rik","XM_036158671.1-2",80.9121676171042,0.00703183203778772,24.7162267251823,6.64225786329878e-07,0.00131308276222433,9.7008356072175,13.8291259408302,1.0316818446871,37,84,49,113,34,174
"Gm41113:XR_874439.3-1","Gm41113","XR_874439.3-1",213.94227747235,0.0327330990218131,15.6035776779497,7.81066647392575e-05,0.0456916018656826,20.7298491309174,17.0493371406137,-0.576299338634569,206,74,335,97,441,150
"Arhgef3:XM_006519579.5-2","Arhgef3","XM_006519579.5-2",73.4228354611606,0.00859048392111467,19.2141210112351,1.16845857544588e-05,0.0122911122333462,13.6355315048652,9.9360341724819,-0.920999517879647,76,36,113,70,106,50
"Erc2:XR_004938391.1-2","Erc2","XR_004938391.1-2",1843.94860580278,0.00202681469732064,18.9046131037234,1.37419961322398e-05,0.0140055981558254,56.9159177766131,52.4424028078917,-0.278178724795225,1528,1510,2617,1628,2291,1701
"Shld2:XM_011245218.4-1","Shld2","XM_011245218.4-1",174.502732565448,0.00261628140541267,13.6450009121882,0.000220828481631404,0.0893112946980373,16.6455287900336,19.1636173805514,0.414457977351108,103,248,161,167,126,242
"Gm5798:XM_017316252.1-1","Gm5798","XM_017316252.1-1",29.0138486960619,0.013699722968759,22.8306884458846,1.7691805272756e-06,0.0030276224014383,9.39411993273782,5.7501226608635,-1.42123476417837,16,27,36,8,15,71
"Gm9732:NR_154584.1-4","Gm9732","NR_154584.1-4",4612.90142471465,0.000439373151348535,13.8125159500929,0.000201986192209087,0.0846776337342213,78.9433816583428,77.5349683863821,-0.0702062190093109,2725,5776,5329,4408,3105,6647
"Gm26782:XR_004938645.1-1","Gm26782","XR_004938645.1-1",239.232032208076,0.0202171639082898,14.8785397045286,0.000114660008076059,0.0596221641994772,24.6858690289306,17.7490551447834,-0.977917345965424,197,178,336,168,398,181
"Gm26782:XR_004938644.1-1","Gm26782","XR_004938644.1-1",239.232032208076,0.0202171639082898,14.8785397045286,0.000114660008076059,0.0596221641994772,24.6858690289307,17.7490551447834,-0.977917345965424,197,178,336,168,398,181
"Gm26782:XR_004938646.1-1","Gm26782","XR_004938646.1-1",239.097865699384,0.0203653369198942,14.8623283044793,0.000115649691772591,0.0600007346572927,24.6858233819053,17.7351920918829,-0.980209930558754,197,178,336,167,398,181
"Gm26782:XR_004938642.1-1","Gm26782","XR_004938642.1-1",236.711357241665,0.0192950354582516,15.2336058178761,9.49978020936012e-05,0.0522772381003498,24.5265026351275,17.6968520687948,-0.967200062927513,197,176,332,167,389,181
"Gm26782:XR_004938643.1-1","Gm26782","XR_004938643.1-1",236.280424432266,0.01954300385536,14.9066901323348,0.000112961672684789,0.0592767023647255,24.4938284223882,17.6972835516397,-0.963140477927116,195,176,332,167,389,181
"Gm26782:XR_874615.3-1","Gm26782","XR_874615.3-1",236.020178961221,0.019706340806044,14.7013321574247,0.000125957409528749,0.0636099521459666,24.4725444678168,17.6975630701871,-0.96049366509826,195,176,330,167,389,181
"Carmil3:NR_155103.1-10","Carmil3","NR_155103.1-10",190.10172292517,0.00176496931265354,14.7190579330762,0.000124778638468631,0.0635189040618658,20.418753606968,17.7219234616155,-0.417825907417452,161,129,282,195,220,185
"Adcy4:XM_006518324.1-5","Adcy4","XM_006518324.1-5",82.6133529814812,0.00547192285236089,13.6723600185995,0.000217634247394836,0.0891196697778467,14.0540321863179,11.2154872483829,-0.657350052135662,86,56,103,80,84,90
"Zdhhc20:XR_001781166.2-11","Zdhhc20","XR_001781166.2-11",45.2172464303646,0.0235078391456945,21.4084712817541,3.71127803544111e-06,0.00535254989921518,6.84791801093877,11.3785011112151,1.47248224341495,31,63,26,35,19,90
"Kif13b:XM_006518621.5-1","Kif13b","XM_006518621.5-1",20.3737461743745,0.0471825869051064,18.6715519574405,1.55282055295791e-05,0.0152173759795767,7.48798824442846,3.43615491245717,-2.25150100028769,25,1,35,8,49,6
"Gm26908:XR_001781325.2-2","Gm26908","XR_001781325.2-2",15.544199249096,0.027423524322664,15.7379797736452,7.27487278122227e-05,0.0433310318623056,3.39615355071643,6.30225222296215,1.78643737756906,2,23,8,19,4,38
"Gm26908:XR_874796.4-2","Gm26908","XR_874796.4-2",13.6182166510905,0.0382039229489769,17.2870985301242,3.21361362712353e-05,0.0248963858958601,2.85978473132769,6.02454034872733,2.15238908423105,0,21,7,18,3,34
"Lgi3:XM_030247718.1-9","Lgi3","XM_030247718.1-9",282.573405486201,0.00429012151886026,17.3146212974772,3.16740339169977e-05,0.0247053155160212,21.0698557675027,24.6397421708539,0.46603234944264,163,139,237,619,219,412
"Serp2:NR_027699.2-4","Serp2","NR_027699.2-4",344.432732837747,0.00136835280688079,14.6360801925881,0.000130394117428236,0.0651362523330403,26.7310053087383,24.2180497559697,-0.296158972540585,278,241,458,416,441,295
"Gm36845:XR_383609.3-1","Gm36845","XR_383609.3-1",11.0499595937913,0.0679701649378709,13.3494425881529,0.000258499448350339,0.09863237853229,5.29309606735748,2.90665494478736,-1.73124393200112,13,3,29,3,17,4
"Gm36845:XR_383609.3-2","Gm36845","XR_383609.3-2",26.4924954218303,0.0434070292625189,16.1627364169878,5.81263985526568e-05,0.0381928745286563,6.27184319701394,8.06360473292301,0.727353723222851,32,24,26,19,21,33
"Diaph3:NM_019670.2-21","Diaph3","NM_019670.2-21",1095.45771559876,0.000476977209946455,13.9219396602989,0.00019056111240671,0.083235642005061,44.7228021420755,42.1800846834019,-0.188105775681889,942,975,1660,876,1197,1033
"Dach1:XM_036158433.1-1","Dach1","XM_036158433.1-1",38.1286728619918,0.014928807236182,14.1493095553508,0.000168859064169922,0.0767749341916403,7.01523647965115,9.78256603192904,0.963572821895197,22,64,38,44,14,48
"Dach1:XM_036158433.1-10","Dach1","XM_036158433.1-10",2036.20869566333,0.00161845963721532,16.9160289750513,3.90702669389473e-05,0.0289014107528117,58.712891831469,55.5131874193258,-0.192960792494869,1812,2307,2663,1451,1822,2154
"Dach1:NM_001038610.2-1","Dach1","NM_001038610.2-1",38.1286728619918,0.014928807236182,14.1493095553508,0.000168859064169922,0.0767749341916403,7.0152364793729,9.78256603165661,0.96357282192916,22,64,38,44,14,48
"Dzip1:XM_006519388.5-1","Dzip1","XM_006519388.5-1",694.705335006921,0.0191822297023578,14.7448454216208,0.000123083560150381,0.0630022983916179,28.9335762037501,41.1185154288214,1.08884302716197,440,1026,612,386,358,1260
"A330035P11Rik:NR_015586.3-1","A330035P11Rik","NR_015586.3-1",335.166931367997,0.00217286286894436,14.4591689392168,0.000143230894352058,0.0690023860698248,26.1073210352581,23.8627631062084,-0.269285450025249,247,444,432,188,339,356
"A330035P11Rik:NR_015586.3-3","A330035P11Rik","NR_015586.3-3",111.394630371384,0.00347542300687289,18.5696491514086,1.63807945973978e-05,0.015591949590015,12.9689543015583,15.6523029066781,0.549438415974806,64,184,104,89,75,147
"Trappc9:XR_001781576.1-2","Trappc9","XR_001781576.1-2",2117.46110711328,0.00103181392928618,16.7539520287974,4.25535385518526e-05,0.0306861863099265,60.3520143502916,56.310843835058,-0.240245153810312,1541,1588,2727,3268,2262,1855
"Adgrb1:XR_383969.3-7","Adgrb1","XR_383969.3-7",75.3813083465154,0.0426291808520865,13.8086624386076,0.000202400887743267,0.0846966459374725,13.5355574932684,8.49291875150593,-1.35470732452824,90,39,142,16,137,31
"Adgrb1:XR_383969.3-14","Adgrb1","XR_383969.3-14",89.6756893004207,0.0222544306334746,20.3412244204083,6.47895421843645e-06,0.00786099399764536,14.6624145116906,9.49407878779186,-1.26512801122055,106,48,179,26,151,35
"Adgrb1:XR_383969.3-26","Adgrb1","XR_383969.3-26",111.936190013327,0.00480546950328974,13.5599387033832,0.000231064642992402,0.0922371766359694,13.3744136024006,16.2799699608991,0.574886678636073,82,102,178,127,105,102
"Adgrb1:XR_383969.3-27","Adgrb1","XR_383969.3-27",548.424223968606,0.00377892910922549,28.4535184730945,9.59751889137192e-08,0.000278590461024537,29.0814697427056,34.7966940614861,0.549763723892559,430,455,850,670,522,485
"Adgrb1:XM_006520271.4-7","Adgrb1","XM_006520271.4-7",74.9909401399472,0.0433180669654809,13.4324420310654,0.000247309970070149,0.0961222594857733,13.4906919147159,8.49397200128772,-1.34466039860944,90,39,139,16,137,31
"Lynx1:NM_011838.4-4","Lynx1","NM_011838.4-4",118.045099802642,0.00651886374760928,14.9270959649641,0.00011174642391339,0.0588632338266546,14.0081305005586,12.9600149969795,-0.226902239548031,170,0,207,111,203,34
"Cenpm:XM_036159540.1-1","Cenpm","XM_036159540.1-1",335.657594665414,0.00168521191970935,13.5946553611023,0.000226830406916857,0.0909367860009545,26.4648652182688,23.6785260838101,-0.333328058000992,295,159,512,438,450,245
"Gm15569:NR_155352.1-3","Gm15569","NR_155352.1-3",61.3836653996734,0.0118276465493291,14.6219474727183,0.000131375592648907,0.065242501603088,10.4081106408551,9.08050757161314,-0.396025011692554,55,9,101,24,148,40
"Gm44502:NR_004843.2-17","Gm44502","NR_004843.2-17",29.645157059581,0.0135468163768829,13.4060969706376,0.000250807739194645,0.0971524113533093,6.04039198519627,8.84437033532819,1.10394369417312,15,41,23,40,19,42
"Shank3:XM_017316717.3-23","Shank3","XM_017316717.3-23",11.761274310785,0.0395843795208329,14.6148353845614,0.000131872315684856,0.065242501603088,4.87203931756059,1.86631735940043,-2.7704638212927,22,0,27,0,18,3
"LOC115486415:XR_875580.1-2","LOC115486415","XR_875580.1-2",182.136277086032,0.00599270776909526,16.6233108740284,4.5587267186384e-05,0.0321658146526549,18.0707113805939,17.6123563201566,-0.0755796101667725,120,352,135,221,79,176
"Scaf11:NM_028148.2-8","Scaf11","NM_028148.2-8",737.490265089947,0.000569582197599408,14.5971361198735,0.000133116692690174,0.0653668212433812,37.6689885301298,34.9110423762852,-0.236906897353283,640,775,998,575,687,776
"Scn8a:XR_004938811.1-7","Scn8a","XR_004938811.1-7",363.634691468601,0.00732551259106044,17.0050128659971,3.72812602718221e-05,0.0280789452846988,29.067920998132,23.4241848192144,-0.648981347588689,302,240,557,401,385,368
"Pcbp2:XM_011245498.2-15","Pcbp2","XM_011245498.2-15",361.371426556733,0.00811758842079039,47.0725560449673,6.84068568271637e-12,1.12048477001271e-07,30.190352037987,20.6062743140793,-1.1449519967258,383,180,680,259,501,225
"Gm36560:XR_001781778.1-1","Gm36560","XR_001781778.1-1",32.109738697302,0.01579463064289,21.4880329447713,3.56043658886264e-06,0.00526102646995383,9.10066128102028,6.53421690005553,-0.959479877016687,31,20,39,17,51,34
"Smug1:XM_011245731.4-1","Smug1","XM_011245731.4-1",65.6098780048355,0.00604165125298556,21.8468023423634,2.95308313933395e-06,0.0044846967760232,12.8834618782979,9.32925412296623,-0.938383604585638,76,42,108,48,76,48
"Crebbp:XM_006521754.5-24","Crebbp","XM_006521754.5-24",489.306328537875,0.000806692645976596,15.8294041483855,6.93168986246233e-05,0.0427713160202416,31.3764442829836,28.6268636839924,-0.279136553942353,428,425,673,411,402,627
"Abcc5:XR_384569.1-11","Abcc5","XR_384569.1-11",840.41531954057,0.00122537206281144,17.6435469227959,2.66417669035714e-05,0.0217883182227732,39.7355857336867,37.7846990794625,-0.158465872478512,699,730,1187,979,874,711
"Abcc5:XR_001781835.3-11","Abcc5","XR_001781835.3-11",857.972481401032,0.000973988330330565,15.9544041636909,6.48866363132635e-05,0.0415578531895638,39.89898153285,38.357042287273,-0.124254867188421,704,771,1200,985,881,741
"Ncbp2:NM_026554.4-2","Ncbp2","NM_026554.4-2",2537.19096439772,0.000438870861241141,15.8287964894697,6.9339162274592e-05,0.0427713160202416,63.4220548826361,61.9712070106505,-0.0822189661510659,1920,2330,3335,3042,2661,2346
"Heg1:XM_006522716.3-17","Heg1","XM_006522716.3-17",1183.798928442,0.000540136001649714,18.103720136478,2.09192322716411e-05,0.0185207952938472,44.0767634751796,46.1005302398105,0.145367403624963,961,1386,1712,1007,1184,950
"Heg1:XM_006522717.3-17","Heg1","XM_006522717.3-17",1183.798928442,0.000540136001649714,18.103720136478,2.09192322716411e-05,0.0185207952938472,44.0767634751796,46.1005302398105,0.145367403624963,961,1386,1712,1007,1184,950
"Cep97:XR_004939252.1-4","Cep97","XR_004939252.1-4",407.156871293865,0.00150018927264612,15.6936820820968,7.44725135217337e-05,0.0440755406094548,28.1818081957659,26.6377979183698,-0.170037393621886,363,344,534,333,465,425
"Crybg3:NM_174848.4-4","Crybg3","NM_174848.4-4",2095.83740560994,0.000479459888465448,22.3222677663269,2.30518001801999e-06,0.00364892040783474,58.873338526693,56.549927331603,-0.13910289829464,1830,2263,2949,1633,1743,2243
"Son:NM_019973.2-5","Son","NM_019973.2-5",1773.35482690054,0.00124830812842235,20.0776759586043,7.43595991590814e-06,0.00878961125812573,56.1865834181214,51.7516431655661,-0.278358094497264,1478,1697,2516,1698,1461,1972
"Gm34035:XR_001782146.3-2","Gm34035","XR_001782146.3-2",4.03264987325178,0.139898389309103,18.9376564993427,1.35060274152639e-05,0.0138265543873154,0.0330721168909065,4.03523723450846,13.863236460374,0,13,0,3,0,7
"T2:XR_004939498.1-1","T2","XR_004939498.1-1",57.8967953768526,0.0056924985206199,16.2296589543528,5.6108778976179e-05,0.0374030254642484,11.8085946646217,9.22806950931064,-0.716294172134599,57,32,77,55,83,49
"T2:XR_004939497.1-1","T2","XR_004939497.1-1",57.8967953768526,0.0056924985206199,16.2296589543528,5.6108778976179e-05,0.0374030254642484,11.8085946646217,9.22806950931064,-0.716294172134599,57,32,77,55,83,49
"T2:XR_004939487.1-1","T2","XR_004939487.1-1",57.8967953768526,0.0056924985206199,16.2296589543528,5.6108778976179e-05,0.0374030254642484,11.8085946646217,9.22806950931064,-0.716294172134599,57,32,77,55,83,49
"T2:XR_004939488.1-1","T2","XR_004939488.1-1",35.8741046602821,0.0103005215445857,20.1040426548377,7.33414876659261e-06,0.00871418475937799,9.75701447117282,6.67680984965844,-1.09905954769227,40,19,58,29,50,23
"T2:XM_036160447.1-1","T2","XM_036160447.1-1",57.8967953768526,0.0056924985206199,16.2296589543528,5.6108778976179e-05,0.0374030254642484,11.8085946646217,9.22806950931064,-0.716294172134599,57,32,77,55,83,49
"Gm3417:NM_001360661.1-1","Gm3417","NM_001360661.1-1",941.74171169114,0.00228539017584859,16.8310890759605,4.08584357780573e-05,0.0299344826162332,42.4375808691603,38.9035009919474,-0.27594280324726,781,748,1224,888,1250,857
"Gm3448:NM_001360662.1-1","Gm3448","NM_001360662.1-1",1094.71420470486,0.00202767312070203,14.2297511640231,0.000161792256539184,0.0754096607734543,45.1500875580958,41.9352824753271,-0.237462650085387,915,887,1413,1050,1424,990
"Tcte3:XR_004939506.1-1","Tcte3","XR_004939506.1-1",3227.31599911156,0.00239671890682118,13.5284669670256,0.000234971909052184,0.0933844337889265,66.5711671759175,71.3539417778257,0.255679731791229,2228,2484,3548,4978,3279,3530
"Tcte3:XM_036160473.1-2","Tcte3","XM_036160473.1-2",626.593919641216,0.00703847995236911,15.9486680500882,6.50835585086133e-05,0.0415578531895638,30.5392366705235,36.835217181494,0.57804641781383,436,516,586,971,509,841
"Rgmb:NM_001372259.1-1","Rgmb","NM_001372259.1-1",61.636078001489,0.0236818878008631,18.2372647025137,1.95025549795004e-05,0.0176443217091792,7.75519801509853,12.3933575763874,1.36096327849746,28,65,30,167,16,84
"BC002059:NR_166920.2-4","BC002059","NR_166920.2-4",369.304246683675,0.0017554017262526,14.1758528426529,0.000166493515868499,0.0767749341916403,25.0002354562737,26.4148267331512,0.165228671915163,219,600,303,156,336,545
"Zfp229:XM_030249864.1-2","Zfp229","XM_030249864.1-2",87.4254760628863,0.00457425785689095,15.8155879165651,6.98248846959119e-05,0.0427713160202416,14.2379160423806,11.5555909700094,-0.608434228159942,82,104,106,38,72,113
"Zfp229:XM_030249864.1-6","Zfp229","XM_030249864.1-6",1202.29421124989,0.00196464326570358,34.0826966808098,5.28188682999278e-09,2.63308947892744e-05,41.9697009481027,46.7119762392871,0.345411385686832,757,1849,933,539,770,2158
"Zfp758:XR_003952106.2-4","Zfp758","XR_003952106.2-4",130.060674202149,0.00712506855198869,19.4069551808109,1.05621699249768e-05,0.0115336883738856,13.0908844456847,17.4731562957096,0.845032277057435,78,221,83,63,86,223
"Ift140:XM_006523403.5-2","Ift140","XM_006523403.5-2",394.098652908883,0.00107759850798491,15.7811304700049,7.11081698516968e-05,0.0429111607308203,28.6387746776062,25.7924342959777,-0.315697626705999,344,313,541,510,413,314
"Kifc5b:NM_053173.2-1","Kifc5b","NM_053173.2-1",706.923329625378,0.00138243164117395,16.8977639114223,3.94480261797515e-05,0.029087021130019,34.3299970724104,37.457856689313,0.271255935824021,588,562,893,1044,723,574
