"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","Naive","Diff","log2fold_Diff_Naive","countData.1_C1P_S1","countData.11_F8P_Diff_S11","countData.3_F6_S3","countData.5_F8P_S5","countData.7_C1P_Diff_S7","countData.9_F6_Diff_S9"
"3175","Plekha1","213",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3176","Plekha1","225",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3177","Plekha1","226",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3178","Plekha1","238",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3179","Plekha1","239",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3180","Plekha1","249",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3181","Plekha1","250",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3182","Plekha1","262",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3183","Plekha1","263",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3184","Plekha1","275",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359243,-0.472803613876286,2274,1444,2628,2521,1237,2368
"3185","Plekha1","276",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3186","Plekha1","287",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3187","Plekha1","288",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
